App_Temp,Date,Dew_point,Lat,Location,Longitude,Ozone,Precip_intes,Precipatation_prob,Temp,UV,WindBearing,WindGust,cloudCover,description,humidity,pressure,visibility,windSpeed
15.93,2018-06-30 08:00:10,10.64,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,318.37,0,0,15.93,1,75,24,0,Clear,0.71,1018,15.18,11.18
16.73,2018-06-30 08:30:09,10.64,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,318.27,0,0,16.73,1,78,22.47,0,Clear,0.67,1017.77,16.09,11.89
18.3,2018-06-30 09:00:10,10.28,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,318.16,0,0,18.3,2,69,20.94,0,Clear,0.6,1017.54,15.18,13.26
18.79,2018-06-30 09:30:09,10.49,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,318.26,0,0,18.79,2,72,19.65,0,Clear,0.59,1017.35,16.09,13.2
20.35,2018-06-30 10:31:23,10.55,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,318.71,0,0,20.35,4,76,17.72,0.02,Clear,0.53,1016.88,16.09,10.91
21.67,2018-06-30 11:01:25,10.25,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,319.05,0,0,21.67,5,60,17.22,0.03,Clear,0.48,1016.7,15.26,11.76
21.96,2018-06-30 11:30:41,10.75,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,319.57,0,0,21.96,6,67,17.01,0.02,Clear,0.49,1016.65,16.09,11.51
21.29,2018-06-30 12:00:19,11.06,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,320.11,0,0,21.29,6,172,16.8,0.01,Clear,0.52,1016.59,15.18,6.58
21.58,2018-06-30 12:30:13,11.49,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,320.85,0,0,21.58,7,153,16.67,0.01,Clear,0.53,1016.45,16.09,6.37
20.96,2018-06-30 13:00:12,13.72,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,325.05,0,0,20.96,7,178,16.64,0,Clear,0.63,1016.32,15.19,11.12
21.3,2018-06-30 13:30:56,13.67,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,325.76,0,0,21.3,7,165,16.51,0,Clear,0.62,1016.13,16.09,9.93
21.9,2018-06-30 14:30:12,13.38,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,327.21,0,0,21.9,7,166,16.33,0,Clear,0.58,1015.55,16.09,10.4
21.89,2018-06-30 15:00:10,12.73,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,327.98,0,0,21.89,6,195,16.27,0,Clear,0.56,1015.24,15.18,8.88
22.46,2018-06-30 15:30:09,13.04,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,328.32,0,0,22.46,5,179,16.11,0.06,Clear,0.55,1014.96,16.09,7.58
22.56,2018-06-30 16:00:11,14.76,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,328.65,0,0,22.56,4,187,15.95,0.13,Clear,0.61,1014.67,15.18,9.58
23.78,2018-06-30 16:30:09,14.73,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,328.23,0,0,23.78,3,180,13.34,0.22,Clear,0.57,1014.35,16.09,8.47
23.37,2018-06-30 17:00:12,14.92,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,327.8,0,0,23.37,2,206,14.56,0.31,Partly Cloudy,0.59,1014.18,15.18,11.41
23.97,2018-06-30 17:30:09,14.97,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,326.94,0,0,23.97,2,201,13.37,0.32,Partly Cloudy,0.57,1014.07,16.09,9.56
23.86,2018-06-30 18:00:11,15.72,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,326.08,0,0,23.84,1,240,12.28,0.34,Partly Cloudy,0.6,1013.97,15.18,7.93
23.97,2018-06-30 18:30:10,15.61,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,325.33,0,0,23.96,1,231,11.97,0.34,Partly Cloudy,0.6,1013.93,16.09,5.95
22.84,2018-06-30 19:00:10,15.16,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,329.76,0,0,22.84,1,239,11.73,0.36,Partly Cloudy,0.62,1013.82,15.18,6.31
22.45,2018-06-30 19:30:09,15.1,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,328.84,0,0,22.45,0,231,11.14,0.39,Partly Cloudy,0.63,1013.88,16.09,4.65
22.29,2018-06-30 20:00:10,15.15,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,327.92,0,0,22.29,0,275,10.8,0.41,Partly Cloudy,0.64,1013.72,15.19,7.66
20.27,2018-06-30 20:30:09,14.96,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,326.83,0,0,20.27,0,292,10.01,0.34,Partly Cloudy,0.72,1013.67,16.09,6.02
20.41,2018-06-30 21:00:10,14.21,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,325.75,0,0,20.41,0,321,9.21,0.28,Partly Cloudy,0.68,1013.62,15.18,6.92
19.73,2018-06-30 21:30:10,14.21,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,324.75,0,0,19.73,0,333,9.64,0.22,Clear,0.7,1013.68,16.09,6.74
19.41,2018-06-30 22:00:10,14.63,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,323.75,0,0,19.41,0,4,10.09,0.16,Clear,0.74,1013.74,15.16,8.16
18.77,2018-06-30 22:30:09,14.38,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,322.79,0,0,18.77,0,12,12.28,0.14,Clear,0.76,1013.74,16.09,8.3
18.13,2018-06-30 23:00:10,13.67,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,321.84,0,0,18.13,0,62,14.73,0.08,Clear,0.75,1013.77,15.18,8.32
21.34,2018-07-07 12:30:24,15.8,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,300.75,0,0,21.31,6,267,9.38,0.29,Partly Cloudy,0.71,1025.37,16.09,8.98
20.89,2018-07-07 13:00:25,16.25,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,307.74,0,0,20.79,6,236,14.31,0.37,Partly Cloudy,0.75,1025.39,15.18,14.31
21.35,2018-07-07 13:30:13,16.38,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,307.98,0,0,21.24,6,233,13.71,0.35,Partly Cloudy,0.74,1025.38,16.09,12.86
21.18,2018-07-07 14:00:15,16.36,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,308.23,0,0,21.07,6,216,16.08,0.35,Partly Cloudy,0.75,1025.38,15.19,14.84
21.43,2018-07-07 14:30:11,16.51,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,308.55,0,0,21.31,6,242,15.37,0.32,Partly Cloudy,0.74,1025.27,16.09,10.07
20.92,2018-07-07 15:00:13,16.43,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,308.87,0,0,20.79,5,289,15.26,0.29,Partly Cloudy,0.76,1025.15,15.18,13.44
21.29,2018-07-07 15:30:13,16.58,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,309.13,0,0,21.16,4,285,14.73,0.26,Partly Cloudy,0.75,1025.11,16.09,13.07
21.67,2018-07-07 16:00:13,16.43,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,309.38,0,0,21.56,4,248,14.1,0.23,Clear,0.73,1025.07,15.18,13.84
21.84,2018-07-07 16:30:12,16.52,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,309.59,0,0,21.72,3,252,13.97,0.18,Clear,0.72,1024.93,16.09,13.12
21.74,2018-07-07 17:00:15,16.36,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,309.8,0,0,21.64,2,249,14.9,0.17,Clear,0.72,1024.89,15.18,12.6
22.12,2018-07-07 17:30:26,16.44,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,310.03,0,0,22.02,2,270,14.45,0.15,Clear,0.71,1024.82,16.09,10.36
23.11,2018-07-07 18:00:23,16.84,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,310.26,0,0,22.97,1,322,13.36,0.14,Clear,0.68,1024.86,16.09,11.75
22.37,2018-07-07 19:30:28,16.31,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,302.6,0,0,22.28,1,266,15.18,0.07,Clear,0.69,1024.99,16.09,9.46
21.71,2018-07-07 20:00:20,15.9,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,302.73,0,0,21.66,0,334,13.95,0.06,Clear,0.7,1025.12,16.09,11.64
20.86,2018-07-07 20:30:21,15.61,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,302.85,0,0,20.83,0,337,13.47,0.04,Clear,0.72,1025.19,16.09,11.31
21.28,2018-07-07 21:00:18,14.48,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,302.98,0,0,21.28,0,354,13.79,0.02,Clear,0.65,1025.31,15.16,13.79
20.14,2018-07-07 21:30:15,14.25,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,303.05,0,0,20.14,0,355,12.73,0.01,Clear,0.69,1025.41,16.09,12.46
20.13,2018-07-07 22:00:19,14.25,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,303.12,0,0,20.13,0,355,12.05,0.01,Clear,0.69,1025.51,15.18,11.83
19.15,2018-07-07 22:30:16,13.95,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,303.07,0,0,19.15,0,356,12.81,0.11,Clear,0.72,1025.54,16.09,11.17
17.5,2018-07-07 23:00:47,13.52,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,303.01,0,0,17.5,0,8,12.46,0.1,Clear,0.78,1025.72,15.21,10.91
16.89,2018-07-07 23:30:16,13.33,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,302.91,0,0,16.89,0,7,11.96,0.09,Clear,0.8,1025.81,16.09,10.25
16.58,2018-07-08 00:01:34,12.78,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,302.81,0,0,16.58,0,21,11.44,0.08,Clear,0.78,1025.9,15.26,9.58
15.93,2018-07-08 00:32:59,12.7,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,302.75,0,0,15.93,0,18,10.99,0.08,Clear,0.81,1025.94,16.09,9.03
13.97,2018-07-08 02:01:03,11.47,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,304.74,0,0,13.97,0,42,10.22,0.08,Clear,0.85,1025.97,15.22,4.14
13.57,2018-07-08 02:30:57,11.61,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,304.71,0,0,13.57,0,36,10.03,0.09,Clear,0.88,1025.95,16.09,4.75
13.17,2018-07-08 03:00:51,11.43,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,304.69,0,0,13.17,0,54,9.82,0.09,Clear,0.89,1025.89,15.21,6.79
13.02,2018-07-08 03:30:53,11.67,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,304.69,0,0,13.02,0,48,9.53,0.09,Clear,0.92,1025.88,16.09,6.63
12.75,2018-07-08 04:00:39,11.59,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,304.69,0,0,12.75,0,1,9.25,0.1,Clear,0.93,1025.87,15.21,6.92
12.68,2018-07-08 04:30:50,11.67,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,304.8,0,0,12.68,0,6,9.09,0,Clear,0.94,1025.88,16.09,6.74
14.32,2018-07-08 05:02:22,13.03,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,304.91,0,0,14.32,0,22,8.53,0,Clear,0.92,1025.97,15.3,6.9
14.58,2018-07-08 05:33:04,13.24,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,305.02,0,0,14.58,0,22,7.81,0,Clear,0.92,1026.14,16.09,6.6
13.27,2018-07-08 06:01:21,11.57,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,305.11,0,0,13.27,0,43,7.15,0,Clear,0.89,1026.33,15.24,5.26
14.14,2018-07-08 06:30:19,12.24,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,305.19,0,0,14.14,0,43,6.55,0,Clear,0.88,1026.5,16.09,5.18
15.71,2018-07-08 07:30:23,13.26,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,301.28,0,0,15.71,1,23,6.81,0,Clear,0.85,1026.75,16.09,6.55
20.82,2018-07-08 09:00:20,15.27,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,301.43,0,0,20.82,2,13,4.52,0,Clear,0.71,1027.11,15.18,1.82
21.66,2018-07-08 09:30:15,15.73,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,301.52,0,0,21.63,2,29,4.28,0,Clear,0.69,1027.08,16.09,1.85
23.28,2018-07-08 10:00:18,16.01,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,301.61,0,0,23.23,3,72,4.06,0,Clear,0.64,1027.05,15.18,3.41
23.72,2018-07-08 10:30:15,16.34,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,301.74,0,0,23.64,4,66,5.1,0.01,Clear,0.64,1027.12,16.09,3.54
23.99,2018-07-08 11:00:26,15.9,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,301.88,0,0,23.95,5,204,6.87,0.01,Clear,0.61,1027.19,15.19,3.8
24.41,2018-07-08 11:30:35,16.14,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,302.04,0,0,24.35,6,215,7.03,0.01,Clear,0.6,1027.21,16.09,5.01
24.19,2018-07-08 12:00:23,15.75,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,302.2,0,0,24.17,7,243,10.17,0.02,Clear,0.59,1027.22,15.19,10.17
24.64,2018-07-08 12:32:31,16.02,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,302.33,0,0,24.59,7,251,10.01,0.03,Clear,0.59,1027.26,16.09,10.01
25.03,2018-07-08 13:31:17,16.46,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,306.1,0,0,24.93,7,262,12.75,0.04,Clear,0.59,1027.28,16.09,11.17
24.56,2018-07-08 14:00:20,16.34,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,306.18,0,0,24.48,7,220,13.94,0.06,Clear,0.61,1027.35,15.19,10.96
24.55,2018-07-08 14:30:20,16.46,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,306.29,0,0,24.45,7,255,13.95,0.07,Clear,0.61,1027.29,16.09,5.33
23.68,2018-07-08 15:00:30,16.96,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,306.4,0,0,23.53,6,309,15.82,0.09,Clear,0.67,1027.23,15.19,11.2
23.76,2018-07-08 15:30:28,16.91,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,306.46,0,0,23.62,5,301,15.61,0.09,Clear,0.66,1027.17,16.09,12.47
23.35,2018-07-08 16:00:19,16.24,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,306.52,0,0,23.28,4,263,17.3,0.1,Clear,0.65,1027.12,15.19,17.3
22.78,2018-07-08 16:30:22,16.21,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,306.54,0,0,22.71,3,271,16.95,0.02,Clear,0.67,1027.03,16.09,16.11
23.78,2018-07-08 17:00:25,16.05,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,306.57,0,0,23.73,3,257,18.88,0.02,Clear,0.62,1026.96,15.18,15.29
23.83,2018-07-08 17:30:16,16.01,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,306.61,0,0,23.78,2,281,20.28,0.02,Clear,0.62,1026.91,16.09,11.93
24.05,2018-07-08 18:00:18,16.53,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,306.66,0,0,23.94,2,270,21.69,0.01,Clear,0.63,1026.88,15.18,10.56
23.74,2018-07-08 18:30:16,16.15,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,306.74,0,0,23.67,1,292,22.8,0.01,Clear,0.63,1026.84,16.09,9.37
25.4,2018-07-08 19:00:18,14.31,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,299.33,0,0,25.4,1,335,22.87,0.01,Clear,0.5,1026.77,15.18,20.21
24.27,2018-07-08 19:30:17,14.28,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,299.4,0,0,24.27,1,337,22.24,0.01,Clear,0.54,1026.91,16.09,19.02
24.39,2018-07-08 20:00:18,13.93,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,299.51,0,0,24.39,0,326,21.6,0.01,Clear,0.52,1027.03,15.18,19.96
22.96,2018-07-08 20:30:18,13.82,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,299.62,0,0,22.96,0,329,20.04,0,Clear,0.56,1027.18,16.09,17.98
22.06,2018-07-08 21:00:18,12.92,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,299.73,0,0,22.06,0,352,18.48,0,Clear,0.56,1027.26,15.18,14.4
20.87,2018-07-08 21:30:17,12.93,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,299.82,0,0,20.87,0,353,17.16,0,Clear,0.6,1027.35,16.09,13.39
20.33,2018-07-08 22:00:19,13.47,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,299.9,0,0,20.33,0,345,15.84,0,Clear,0.65,1027.45,15.18,12.55
19.43,2018-07-08 22:30:15,13.41,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,299.93,0,0,19.43,0,348,16.8,0,Clear,0.68,1027.49,16.09,12.38
18.97,2018-07-08 23:00:17,13.67,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,299.96,0,0,18.97,0,350,16.24,0,Clear,0.71,1027.61,15.18,13.42
18.33,2018-07-08 23:30:16,13.66,51.8591257,"Carmarthen, Carmarthenshire, Wales, SA31 1RT, UK",-4.3115907,299.95,0,0,18.33,0,352,15.66,0,Clear,0.74,1027.63,16.09,12.76
